"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1801864158100787507","Sat Jun 15 07:23:17 +0000 2024","3","@TheEagle_BEN Abang sayang sama ko dek klw ga nongol ko sehari rasanya runtuh IKN","1801878126936658327","","TheEagle_BEN","in","","0","1","0","https://x.com/ABjodohComeback/status/1801878126936658327","1717201992567939072","ABjodohComeback"
"1801632234379821466","Sat Jun 15 07:22:54 +0000 2024","0","@trio_bunny @hotspothotdeal @Beritasatu Udah dia Bayar masalah regulasi kok ketua OIKN nya juga skrg malah dpt kerjaan baru yang menyangkut IKN lagi Maen bang ke skycrpercity biar pengetahuan tentang kotanya naik dikit","1801878031553990963","","trio_bunny","in","","0","0","0","https://x.com/ViafaAliph/status/1801878031553990963","1596979110861242369","ViafaAliph"
"1801877904848261265","Sat Jun 15 07:22:24 +0000 2024","0","IKN Nusantara akan menggunakan transportasi cerdas #IKNNusantara https://t.co/GaUxZiM0lm","1801877904848261265","https://pbs.twimg.com/media/GQGOZ8ibEAMGj_7.jpg","","in","","0","0","0","https://x.com/ArifSubagiyo2/status/1801877904848261265","1385793182793797633","ArifSubagiyo2"
"1801877850095816970","Sat Jun 15 07:22:11 +0000 2024","0","Konsep transportasi di IKN berbasis kendaraan listrik #IKNNusantara https://t.co/3E3HcYC1lw","1801877850095816970","https://pbs.twimg.com/media/GQGOWu8aQAEPQes.jpg","","in","","0","0","0","https://x.com/ArifSubagiyo2/status/1801877850095816970","1385793182793797633","ArifSubagiyo2"
"1801877793116197046","Sat Jun 15 07:21:57 +0000 2024","0","Progres pembangunan bandara di IKN terus berjalan #IKNNusantara https://t.co/Qbxd8pX1Ps","1801877793116197046","https://pbs.twimg.com/media/GQGOTZCaoAEVYLt.jpg","","in","","0","0","0","https://x.com/ArifSubagiyo2/status/1801877793116197046","1385793182793797633","ArifSubagiyo2"
"1801412821949034757","Sat Jun 15 07:21:50 +0000 2024","0","@NiaKurniat13915 @mas_veel 2 bulan lagi mau pindah ke Ikn 17 agustus upacara disana percaya ga","1801877763600826732","","NiaKurniat13915","in","Jakarta Selatan, DKI Jakarta","0","1","0","https://x.com/fmaulana179/status/1801877763600826732","2942502020","fmaulana179"
"1801877585296859492","Sat Jun 15 07:21:08 +0000 2024","0","Menteri Investasi Bahlil Sebut Soal Investor Asing di IKN Apa Katanya Dulu dan Sekarang? https://t.co/tzPTBVqmJw #TempoBisnis","1801877585296859492","","","in","Indonesia","0","2","0","https://x.com/tempodotco/status/1801877585296859492","18129942","tempodotco"
"1801877433223942442","Sat Jun 15 07:20:32 +0000 2024","0","Presiden Republik Indonesia Joko Widodo melakukan peletakan batu pertama atau groundbreaking pembangunan pusat ekosistem transisi energi dan layanan digital yang pertama dan terbesar di Tanah Air atau PLN Hub di jantung Ibu Kota Negara (IKN) Nusantara pada Rabu (5/6). #PLNHUBIKN https://t.co/7jSogKzKsn","1801877433223942442","https://pbs.twimg.com/media/GQGN9-fbEAI2gVr.jpg","","in","","0","1","0","https://x.com/PLNTernate123/status/1801877433223942442","1659507603448426497","PLNTernate123"
"1801509005019517342","Sat Jun 15 07:20:09 +0000 2024","0","@satriaherta @alexjrmndr @anggaandinata Yang ngebolehin siapa? Di setiap masa di setiap kebijakan pasti pro kontra G ada jaminan Indo kaya kebijakan IKN tidak akan ada yg kontra ","1801877337904165143","","satriaherta","in","Malang","0","0","0","https://x.com/anggerPams/status/1801877337904165143","1638899366","anggerPams"
"1801738550481916268","Sat Jun 15 07:19:49 +0000 2024","0","@KoalisiNetizen Teknologi pintar ini akan meningkatkan kenyamanan hidup di IKN Nusantara","1801877254378819723","","KoalisiNetizen","in","","0","0","0","https://x.com/yadi_muly4/status/1801877254378819723","1692427793030864896","yadi_muly4"
"1801876604181987550","Sat Jun 15 07:17:14 +0000 2024","0","Erick Thohir Belajar Bangun Pusat Keuangan untuk IKN dari UEA https://t.co/55tpl1WJpV","1801876604181987550","","","in","surabaya","0","0","0","https://x.com/jatimmembaca/status/1801876604181987550","1489267183","jatimmembaca"
"1801839357793603648","Sat Jun 15 07:16:50 +0000 2024","0","@agnessintiaa Proyek IKN Nusantara akan menciptakan lapangan kerja yang signifikan di Indonesia","1801876503694917685","","agnessintiaa","in","","0","0","0","https://x.com/raihan_prtm/status/1801876503694917685","1694561273143541760","raihan_prtm"
"1801412821949034757","Sat Jun 15 07:16:11 +0000 2024","0","@andelumut03 @BuayaUbanan @mas_veel 2 bulan lagi mau pindah ke IKN 17 agustus percaya ga","1801876341979234699","","andelumut03","in","Jakarta Selatan, DKI Jakarta","0","0","0","https://x.com/fmaulana179/status/1801876341979234699","2942502020","fmaulana179"
"1801876292687826949","Sat Jun 15 07:16:00 +0000 2024","0","Jubir OIKN Pastikan Video WNA Yang Sebut IKN Kota Koruptor Adalah Hoaks. Kaesang Ipar Adalah Maut Arafah Cerai Login https://t.co/6cfiETltR3","1801876292687826949","https://pbs.twimg.com/media/GQGM6WNbUAAWuv-.jpg","","in","","0","0","1","https://x.com/latifahrafiaah/status/1801876292687826949","1672847885308956673","latifahrafiaah"
"1801876273385586802","Sat Jun 15 07:15:55 +0000 2024","0","Electrizen pemindahan Ibu Kota Negara atau IKN bukan sekedar mendirikan gedung pemerintahan namun merupakaan transformasi Indonesia mewujudkan peradaban yang lebih maju. https://t.co/EwjaaFd7ym #PLNHUBIKN #PLNSukseskanIKN #PLNHubIKNNusantara https://t.co/LEuxEriTLY","1801876273385586802","https://pbs.twimg.com/ext_tw_video_thumb/1801875994191740928/pu/img/gstn4GIO3_qsd_wm.jpg","","in","","0","0","0","https://x.com/PLNTernate123/status/1801876273385586802","1659507603448426497","PLNTernate123"
"1801446999751016667","Sat Jun 15 07:15:53 +0000 2024","0","@Jumianto_RK Klo kbnyakan investor asing tar kacung yaman anak abah pada teriak lgi...IKN cuma untuk aseng cukong dll...hadehhhh","1801876265562935389","","Jumianto_RK","in","","0","0","0","https://x.com/MRahayuna/status/1801876265562935389","1642943413325799426","MRahayuna"
"1801876099728871508","Sat Jun 15 07:15:14 +0000 2024","1","Investor Asing Di IKN Akan Masuk Pada Klaster Kedua. Kaesang Ipar Adalah Maut Arafah Ester Cerai https://t.co/YimyrRAcrI","1801876099728871508","https://pbs.twimg.com/media/GQGMumjaQAAngtm.jpg","","in","","0","0","1","https://x.com/helensiahayaani/status/1801876099728871508","1715252164673892352","helensiahayaani"
"1801738550481916268","Sat Jun 15 07:15:10 +0000 2024","0","@KoalisiNetizen Langkah besar dari Motorola untuk keamanan IKN Nusantara","1801876085300224115","","KoalisiNetizen","in","","0","0","0","https://x.com/hinami_maisarah/status/1801876085300224115","1692428903749726208","hinami_maisarah"
"1801738550481916268","Sat Jun 15 07:14:45 +0000 2024","0","@KoalisiNetizen Dengan menghitung emisi kendaraan IKN Nusantara akan lebih cepat tanggap terhadap polusi","1801875980807770184","","KoalisiNetizen","in","","0","0","0","https://x.com/maruli_bobby/status/1801875980807770184","1717828170286841856","maruli_bobby"
"1801875896728519061","Sat Jun 15 07:14:25 +0000 2024","1","Pembangunan IKN Tetap Berjalan Dan Tidak Ada Penurunan Target. Kaesang Ester Arafah Anies Cerai https://t.co/Ej7hLzTkDk","1801875896728519061","https://pbs.twimg.com/media/GQGMiYtaQAIBbrq.jpg","","in","","0","0","1","https://x.com/CasGoreeng/status/1801875896728519061","1715254609751752705","CasGoreeng"
"1801738550481916268","Sat Jun 15 07:14:21 +0000 2024","0","@KoalisiNetizen IKN siap memeriahkan HUT RI dengan lapangan baru","1801875880429687038","","KoalisiNetizen","in","","0","0","0","https://x.com/usada_farhunisa/status/1801875880429687038","1699306305046126592","usada_farhunisa"
"1801875794815524950","Sat Jun 15 07:14:01 +0000 2024","1","Nantinya kawasan IKN Nusantara hanya diperuntukkan bagi kendaraan listrik atau electric vehicle (EV). #IbuKotaNegaraNusantara #IKNNusantara #IndonesiaEmas2045 #IKNKotaModern #IKN #IndonesiaMaju #SmartDefenseSystem https://t.co/JJfInpCdkO","1801875794815524950","https://pbs.twimg.com/media/GQGMfGvaQAErAMG.jpg","","in","Gunungsari, Indonesia","0","0","0","https://x.com/wongjamet/status/1801875794815524950","1533738352155181057","wongjamet"
"1801875779145633964","Sat Jun 15 07:13:57 +0000 2024","1","Progres pembangunan bandara di IKN Nusantara terus berjalan saat ini landasan pacu atau runway bandara sudah mulai diaspal. #IbuKotaNegaraNusantara #IKNNusantara #IndonesiaEmas2045 #IKNKotaModern #IKN #IndonesiaMaju #SmartDefenseSystem https://t.co/s6B2kmn3Wp","1801875779145633964","https://pbs.twimg.com/media/GQGMeNZbEAAYgHz.jpg","","in","Gunungsari, Indonesia","0","0","0","https://x.com/wongjamet/status/1801875779145633964","1533738352155181057","wongjamet"
"1801644084060475567","Sat Jun 15 07:13:57 +0000 2024","0","@msaid_didu Perilaku bohong yg skrg diturunkan ke anaknya @gibran_tweet. Dgn angkuhnya didebat capres membantah statement Prof. Mahfud MD soal investor utk IKN. Dgn mengatakan liat di google.","1801875777979330655","","msaid_didu","in","","0","0","0","https://x.com/AntiMukidi/status/1801875777979330655","1553330344153079808","AntiMukidi"
"1801875643845464272","Sat Jun 15 07:13:25 +0000 2024","0","Konsep transportasi di IKN berbasis kendaraan listrik #IKNNusantara Ipar Adalah Maut Susu #KimJiwon Arafah Ester Jerman Istri https://t.co/p4eSSrKjRR","1801875643845464272","https://pbs.twimg.com/media/GQGMV5sbEAMLe32.jpg","","in","","0","0","0","https://x.com/vuittonhowell/status/1801875643845464272","2973813837","vuittonhowell"
"1801875559351521344","Sat Jun 15 07:13:05 +0000 2024","0","Progres pembangunan bandara di IKN terus berjalan #IKNNusantara Ipar Adalah Maut Susu #KimJiwon Arafah Ester Jerman Istri https://t.co/HM9smcNvOj","1801875559351521344","https://pbs.twimg.com/media/GQGMREAaQAA-DKE.jpg","","in","","0","0","0","https://x.com/vuittonhowell/status/1801875559351521344","2973813837","vuittonhowell"
"1801738550481916268","Sat Jun 15 07:12:59 +0000 2024","0","@KoalisiNetizen Langkah yang hebat dari Motorola untuk IKN Nusantara","1801875533606883522","","KoalisiNetizen","in","","0","0","0","https://x.com/arista_widya116/status/1801875533606883522","1682296219635421184","arista_widya116"
"1801875422357111062","Sat Jun 15 07:12:32 +0000 2024","0","Uji coba kereta tanpa rel di IKN akan segera dilaksanakan #IKNNusantara Ipar Adalah Maut Susu #KimJiwon Arafah Ester Jerman Istri https://t.co/0HsnNjUF7O","1801875422357111062","https://pbs.twimg.com/media/GQGMJQ2bEAEaghq.jpg","","in","","0","0","0","https://x.com/vuittonhowell/status/1801875422357111062","2973813837","vuittonhowell"
"1801875089534947454","Sat Jun 15 07:11:13 +0000 2024","1","Pembangunan IKN Mengusung Konsep Keberlanjutan. LGBT Ipar Adalah Maut Kaesang Ester Cerai https://t.co/aiGPcOcJ7p","1801875089534947454","https://pbs.twimg.com/media/GQGL0WvbEAEXbGJ.jpg","","in","","0","0","1","https://x.com/salsabilafhazil/status/1801875089534947454","1715197490927108096","salsabilafhazil"
"1801875076150857923","Sat Jun 15 07:11:10 +0000 2024","0","Selain itu uji coba kereta tanpa rel atau Autonomous Rail Transit (ART) juga akan segera dilaksanakan. #IbuKotaNegaraNusantara #IKNNusantara #IndonesiaEmas2045 #IKNKotaModern #IKN #IndonesiaMaju #SmartDefenseSystem https://t.co/CRoXWYMH3S","1801875079476768790","https://pbs.twimg.com/media/GQGLvx6aQAARXR-.jpg","shanks_yonko21","in","Purwokerto Selatan, Indonesia","0","0","0","https://x.com/shanks_yonko21/status/1801875079476768790","1357157861915201537","shanks_yonko21"
"1801875076150857923","Sat Jun 15 07:11:10 +0000 2024","0","Progres pembangunan bandara di IKN Nusantara terus berjalan saat ini landasan pacu atau runway bandara sudah mulai diaspal. #IbuKotaNegaraNusantara #IKNNusantara #IndonesiaEmas2045 #IKNKotaModern #IKN #IndonesiaMaju #SmartDefenseSystem https://t.co/slmExSuaOf","1801875076150857923","https://pbs.twimg.com/media/GQGLu5EbEAMddNt.jpg","","in","Purwokerto Selatan, Indonesia","0","1","0","https://x.com/shanks_yonko21/status/1801875076150857923","1357157861915201537","shanks_yonko21"
"1801738550481916268","Sat Jun 15 07:11:07 +0000 2024","0","@KoalisiNetizen Progres lapangan upacara IKN sangat mengesankan","1801875067242221632","","KoalisiNetizen","in","","0","0","0","https://x.com/revkal_adun5/status/1801875067242221632","1692460012852170752","revkal_adun5"
"1801738550481916268","Sat Jun 15 07:10:42 +0000 2024","0","@KoalisiNetizen Lapangan upacara IKN hampir rampung selamat!","1801874962632085974","","KoalisiNetizen","in","","0","0","0","https://x.com/hardi_ansyah38/status/1801874962632085974","1681943193972269057","hardi_ansyah38"
"1801738550481916268","Sat Jun 15 07:10:27 +0000 2024","0","@KoalisiNetizen Terima kasih Motorola keamanan di IKN Nusantara semakin kuat","1801874896550527233","","KoalisiNetizen","in","","0","0","0","https://x.com/ghifari_fa6/status/1801874896550527233","1692384853583695872","ghifari_fa6"
"1801874783241711897","Sat Jun 15 07:10:00 +0000 2024","0","Said Didu Menilai IKN Hanya Pindahkan Tukang Bakso dari Jakarta ke Ibu Kota Baru Bukan Perpindahan Pusat Ekonomi https://t.co/rXQK0dfRJq","1801874783241711897","","","in","Jakarta","0","0","0","https://x.com/Kilat_com/status/1801874783241711897","174631261","Kilat_com"
"1801874767173296639","Sat Jun 15 07:09:56 +0000 2024","0","Otorita IKN Paparkan Progres IKN Di Banyuwangi. Ipar Adalah Maut Kaesang Ester Anies Arafah https://t.co/cEzzL28NOR","1801874767173296639","https://pbs.twimg.com/media/GQGLhOiaQAAb3Sp.jpg","","in","","0","0","1","https://x.com/NeysaAlsharaa/status/1801874767173296639","1715190803742810112","NeysaAlsharaa"
"1801738550481916268","Sat Jun 15 07:09:50 +0000 2024","0","@KoalisiNetizen Terima kasih Motorola kami yakin keamanan IKN Nusantara akan lebih baik","1801874744096203137","","KoalisiNetizen","in","","0","0","0","https://x.com/bayu_sptinto/status/1801874744096203137","1681921709501464576","bayu_sptinto"
"1801738550481916268","Sat Jun 15 07:09:40 +0000 2024","0","@KoalisiNetizen IKN Nusantara menunjukkan bahwa teknologi bisa menjadi solusi masalah perkotaan","1801874701670867094","","KoalisiNetizen","in","","0","0","0","https://x.com/ana_nurdiyanti2/status/1801874701670867094","1699703424533884928","ana_nurdiyanti2"
"1801874668393263530","Sat Jun 15 07:09:32 +0000 2024","0","Bahas IKN bersama sekretaris Otorita IKN DR Achmad Jaka Santos Adiwijaya di @IPMICampus https://t.co/HALBs4JTWq","1801874668393263530","https://pbs.twimg.com/media/GQGLdCoaQAAovNI.jpg","","in","Bintaro, Tangerang, Banten","0","1","0","https://x.com/fadhlierlanda/status/1801874668393263530","97174911","fadhlierlanda"
"1801738550481916268","Sat Jun 15 07:09:09 +0000 2024","0","@KoalisiNetizen Lapangan upacara IKN siap menyambut HUT RI dengan megah","1801874569760018916","","KoalisiNetizen","in","","0","0","0","https://x.com/rasyah_rasyid5/status/1801874569760018916","1700020566902923264","rasyah_rasyid5"
"1801784374654026097","Sat Jun 15 07:08:43 +0000 2024","0","@Itje157 Demi ikn kasian rakyat nya","1801874462964596741","","Itje157","in","in your house","0","0","0","https://x.com/untungruci/status/1801874462964596741","379193169","untungruci"
"1801738550481916268","Sat Jun 15 07:08:32 +0000 2024","0","@KoalisiNetizen Progres yang luar biasa IKN siap menyambut HUT RI","1801874413652197524","","KoalisiNetizen","in","","0","0","0","https://x.com/dhaffa_dirgam1/status/1801874413652197524","1682334172504002560","dhaffa_dirgam1"
"1801874371826565310","Sat Jun 15 07:08:22 +0000 2024","1","Pembangunan Kantor Presiden Di IKN Capai 84 Persen Siap Digunakan Juli 2024. Ipar Adalah Maut Kaesang LGBT Ester Arafah https://t.co/OkNZXUwJAk","1801874371826565310","https://pbs.twimg.com/media/GQGLKKpaQAMXT2U.jpg","","in","","0","0","1","https://x.com/NuraishaZahrani/status/1801874371826565310","1714931912601632768","NuraishaZahrani"
"1801858987924815989","Sat Jun 15 07:08:10 +0000 2024","3","@Adiprayitno_20 Jika Prabowo menghentikan IKN berarti sudah ada kurang lebih 90 triliunan kerugian keuangan negara kebocoran apbn terbesar sepanjang sejarah nkri.","1801874325039157332","","Adiprayitno_20","in","jakarta","0","5","0","https://x.com/Bud_Cavalera/status/1801874325039157332","1055612952","Bud_Cavalera"
"1801874257636692088","Sat Jun 15 07:07:56 +0000 2024","1","Selain itu uji coba kereta tanpa rel atau Autonomous Rail Transit (ART) juga akan segera dilaksanakan. Nantinya kawasan IKN Nusantara hanya diperuntukkan bagi kendaraan listrik atau electric vehicle (EV). https://t.co/uBNHUOP8ax","1801874265278705691","https://pbs.twimg.com/media/GQGLGDMbEAIStLb.jpg","Infoterkini265","in","","0","1","0","https://x.com/Infoterkini265/status/1801874265278705691","1564493846955798530","Infoterkini265"
"1801874257636692088","Sat Jun 15 07:07:54 +0000 2024","0","Progres pembangunan bandara di IKN Nusantara terus berjalan saat ini landasan pacu atau runway bandara sudah mulai diaspal. #IbuKotaNegaraNusantara #IKNNusantara #IndonesiaEmas2045 #IKNKotaModern #IKN #IndonesiaMaju #SmartDefenseSystem https://t.co/LARNE8tkOV","1801874257636692088","https://pbs.twimg.com/media/GQGLFnObEAIl0Bq.jpg","","in","","0","1","0","https://x.com/Infoterkini265/status/1801874257636692088","1564493846955798530","Infoterkini265"
"1801874189961543786","Sat Jun 15 07:07:38 +0000 2024","0","Istana Kepresidenan IKN Siap Ditempati Presiden Pada 17 Agustus 2024. Ipar Adalah Maut Kaesang Ester LGBT Cerai https://t.co/yLOh0eJPnn","1801874189961543786","https://pbs.twimg.com/media/GQGLAIObEAE_5AZ.jpg","","in","","0","0","1","https://x.com/ulmariyahalena/status/1801874189961543786","1644223937818288128","ulmariyahalena"
"1801874145334202843","Sat Jun 15 07:07:28 +0000 2024","0","IKN NUSANTARA MAJUKAN UMKM https://t.co/QAyuTEyQxt","1801874145334202843","https://pbs.twimg.com/media/GQGK_HWbgAAZ_8s.jpg","","in","Semarang","0","0","0","https://x.com/ZivaNayla97/status/1801874145334202843","1705644321415008256","ZivaNayla97"
"1801874094092337534","Sat Jun 15 07:07:15 +0000 2024","1","Uji coba ART di IKN segera dilaksanakan. #IbuKotaNegaraNusantara #IKNNusantara #IndonesiaEmas2045 #IKNKotaModern #IKN #IndonesiaMaju #SmartDefenseSystem https://t.co/Dp4xexO3XR","1801874094092337534","https://pbs.twimg.com/media/GQGK8JWbEAQT8QF.jpg","","in","Kalimantan Tengah, Indonesia","0","0","0","https://x.com/CarolinaSario/status/1801874094092337534","1618873432611094531","CarolinaSario"
"1801874042770641086","Sat Jun 15 07:07:03 +0000 2024","0","Progres bandara di IKN Nusantara terus berjalan runway mulai diaspal. Uji coba Autonomous Rail Transit (ART) segera dilaksanakan. IKN Nusantara akan menggunakan kendaraan listrik (EV) dari pemerintah dan swasta. #IKNNusantara #IndonesiaEmas2045 #IKNKotaModern #IKN #IndonesiaMaju https://t.co/DTfeBgQs3M","1801874042770641086","https://pbs.twimg.com/media/GQGK4rsaQAAdl-0.jpg","","in","Samarinda ","0","0","0","https://x.com/waknadiir/status/1801874042770641086","2238565998","waknadiir"
"1801874014664802714","Sat Jun 15 07:06:56 +0000 2024","0","Progres bandara di IKN Nusantara terus berjalan runway mulai diaspal. Uji coba Autonomous Rail Transit (ART) segera dilaksanakan. IKN Nusantara akan menggunakan kendaraan listrik (EV) dari pemerintah dan swasta. #IKNNusantara #IndonesiaEmas2045 #IKNKotaModern #IKN #IndonesiaMaju https://t.co/86ndNBQU47","1801874014664802714","https://pbs.twimg.com/media/GQGK3KfaQAEeOa9.jpg","","in","Samarinda ","0","0","0","https://x.com/waknadiir/status/1801874014664802714","2238565998","waknadiir"
"1801873994695774513","Sat Jun 15 07:06:52 +0000 2024","0","Progres bandara di IKN Nusantara terus berjalan runway mulai diaspal. Uji coba Autonomous Rail Transit (ART) segera dilaksanakan. IKN Nusantara akan menggunakan kendaraan listrik (EV) dari pemerintah dan swasta. #IKNNusantara #IndonesiaEmas2045 #IKNKotaModern #IKN #IndonesiaMaju https://t.co/5kTCirbSyW","1801873994695774513","https://pbs.twimg.com/media/GQGK16XbEAE4Use.jpg","","in","Samarinda ","0","0","0","https://x.com/waknadiir/status/1801873994695774513","2238565998","waknadiir"
"1801873941033796060","Sat Jun 15 07:06:39 +0000 2024","1","IKN kan emang bahan olokolok sejak pertama muncul. Tapi indon ni emang gitu ya? Apapun yang berkulit putih trus bule. Pokok e kalok bule brati londo. Trs dipikire mesti WNA. Trs dipikir lemah isa dilaporlapor.","1801873941033796060","","","in","Republic of Mozambique","0","0","1","https://x.com/AdiyatJatiW/status/1801873941033796060","51810860","AdiyatJatiW"
"1801873852697612733","Sat Jun 15 07:06:18 +0000 2024","0","Kementerian PUPR Siapkan Sarana Dasar IKN Untuk Tarik Investor Asing. Kaesang Ester Ipar Adalah Maut LGBT Cerai https://t.co/0LBn1nrVAz","1801873852697612733","https://pbs.twimg.com/media/GQGKsefbEAAuE-0.jpg","","in","","0","0","1","https://x.com/marthahayani/status/1801873852697612733","1714913898657398784","marthahayani"
"1801873697881657481","Sat Jun 15 07:05:41 +0000 2024","0","IKN akan menjadi smart city #IbuKotaNegaraNusantara #IKNNusantara #IndonesiaEmas2045 #IKNKotaModern #IKN #IndonesiaMaju #SmartDefenseSystem https://t.co/QMET9CnLTd","1801873697881657481","https://pbs.twimg.com/media/GQGKlDDbYAA8N2D.jpg","","in","Kalimantan Timur, Indonesia","0","0","0","https://x.com/VanessaPadmana7/status/1801873697881657481","1605782150350897152","VanessaPadmana7"
"1801582649007554841","Sat Jun 15 07:05:37 +0000 2024","0","@tempodotco Sekalinya jdi korban nanti kalian ribut saling menyalahkan..dan ujungnya jga rakyat yg disalahkan dan nanggung bebannya mirip ikn","1801873683419644146","","tempodotco","in","Indonesia","0","0","0","https://x.com/Pap4Muda_/status/1801873683419644146","1899440904","Pap4Muda_"
"1801873675815424065","Sat Jun 15 07:05:36 +0000 2024","1","Air Baku IKN Punya Keunggulan Bisa Langsung Diminum. Kaesang LGBT Ipar Adalah Maut Ester Arafah https://t.co/uCvtaws4ZP","1801873675815424065","https://pbs.twimg.com/media/GQGKg2xbEE0H_vt.jpg","","in","","0","0","1","https://x.com/MayaHandayaani/status/1801873675815424065","1714907918703988736","MayaHandayaani"
"1801873668492116383","Sat Jun 15 07:05:34 +0000 2024","0","Progres pembangunan bandara di IKN Nusantara terus berjalan Nantinya kawasan IKN Nusantara hanya diperuntukkan bagi kendaraan listrik atau electric vehicle (EV) #IbuKotaNegaraNusantara #IKNNusantara #IndonesiaEmas2045 #IKNKotaModern #IKN #IndonesiaMaju #SmartDefenseSystem https://t.co/IGOaV6f8oa","1801873668492116383","https://pbs.twimg.com/media/GQGKjDvbEAIN9aO.jpg","","in","Wonosobo, Jawa Tengah","0","0","0","https://x.com/Niki_Mirzaaa/status/1801873668492116383","1743063660","Niki_Mirzaaa"
"1801809257358364701","Sat Jun 15 07:05:20 +0000 2024","0","@mas_veel Pernah Ke IKM mas?? Pernah tidur atau Bermalam sekitar Lokasi IKN??","1801873610229092380","","mas_veel","in","","0","1","0","https://x.com/Almudattsir/status/1801873610229092380","1503028852087746560","Almudattsir"
"1801873598476599648","Sat Jun 15 07:05:17 +0000 2024","0","Progres pembangunan bandara di IKN Nusantara terus berjalan saat ini landasan pacu atau runway bandara sudah mulai diaspal. #IbuKotaNegaraNusantara #IKNNusantara #IndonesiaEmas2045 #IKNKotaModern #IKN #IndonesiaMaju #SmartDefenseSystem https://t.co/tGFL56HIdQ","1801873598476599648","https://pbs.twimg.com/media/GQGKenNaQAER3Bp.jpg","","in","Wonosobo, Jawa Tengah","0","0","0","https://x.com/Niki_Mirzaaa/status/1801873598476599648","1743063660","Niki_Mirzaaa"
"1801839357793603648","Sat Jun 15 07:05:13 +0000 2024","0","@agnessintiaa Kami warga Jayapura akan mengawal pembangunan IKN","1801873582110425225","","agnessintiaa","in","","0","0","0","https://x.com/lili_astuti2/status/1801873582110425225","1701457530017431552","lili_astuti2"
"1801873558693679508","Sat Jun 15 07:05:08 +0000 2024","0","Konsep Transportasi di IKN Berbasis Kendaraan Listrik #IbuKotaNegaraNusantara #IKNNusantara #IndonesiaEmas2045 #IKNKotaModern #IKN #IndonesiaMaju #SmartDefenseSystem https://t.co/hBrcN7CLv3","1801873558693679508","https://pbs.twimg.com/media/GQGKc6CaQAIiSDw.jpg","","in","Kalimantan Timur, Indonesia","0","0","0","https://x.com/VanessaPadmana7/status/1801873558693679508","1605782150350897152","VanessaPadmana7"
"1801873456956641769","Sat Jun 15 07:04:43 +0000 2024","0","IKN: Peradaban Baru Dan Nasionalisme. LGBT Ipar Adalah Maut Kaesang Arafah Semangka https://t.co/852sDvza6u","1801873456956641769","https://pbs.twimg.com/media/GQGKVojbEAAYli_.jpg","","in","","0","0","1","https://x.com/raffibangkit/status/1801873456956641769","1753319513653940224","raffibangkit"
"1801873446613487915","Sat Jun 15 07:04:41 +0000 2024","0","IKN Kota Pionir Transportasi Cerdas #IbuKotaNegaraNusantara #IKNNusantara #IndonesiaEmas2045 #IKNKotaModern #IKN #IndonesiaMaju #SmartDefenseSystem https://t.co/V8MxsvCHYa","1801873446613487915","https://pbs.twimg.com/media/GQGKWbvbUAAhSG_.jpg","","in","Kalimantan Timur, Indonesia","0","0","0","https://x.com/VanessaPadmana7/status/1801873446613487915","1605782150350897152","VanessaPadmana7"
"1801857535944888475","Sat Jun 15 07:04:22 +0000 2024","4","@Strategi_Bisnis prestasi pejabat korup mental aparat terlibat kriminal politisi jadi komisaris pemalakan berkedok Tapera ambisi mega proyek ikn Nilai Rupiah nyungsep 10 tahun 🇮🇩","1801873366653022698","","Strategi_Bisnis","in","Decentralized","0","0","0","https://x.com/warunk_digital/status/1801873366653022698","1548811233532735488","warunk_digital"
"1801600914400448569","Sat Jun 15 07:04:13 +0000 2024","0","@yaniarsim @bank_indonesia Akibat bangun infrastruktur IKN korupsi nepotisme dll.... Kuyakin krismon 98 gak lama lagi...","1801873330670342325","","yaniarsim","in","","0","0","0","https://x.com/adi_adi22260051/status/1801873330670342325","1467666811868962818","adi_adi22260051"
"1801629149842575424","Sat Jun 15 07:02:59 +0000 2024","0","@Mdy_Asmara1701 Makanya cepet pindah ke ikn sono.. Liftnya Baru dah..","1801873018421186623","","Mdy_Asmara1701","in","","0","0","0","https://x.com/bayangmalam1/status/1801873018421186623","1738979097924296704","bayangmalam1"
"1801872996476588414","Sat Jun 15 07:02:54 +0000 2024","0","Teluk IKN https://t.co/xIhdiZ702F","1801872996476588414","https://pbs.twimg.com/ext_tw_video_thumb/1801872698886471680/pu/img/p4zkePL8pB-nhLNV.jpg","","in","","0","1","0","https://x.com/qentrunx/status/1801872996476588414","1603594126884474881","qentrunx"
"1801840413940322336","Sat Jun 15 07:01:05 +0000 2024","0","@Dandhy_Laksono gak cukup...bukti..dia bilang singkatan IKN aj ...banyak singkatan IKN ?...","1801872540459274243","","Dandhy_Laksono","in","","0","0","0","https://x.com/amirulyusra/status/1801872540459274243","1469379062","amirulyusra"
"1801872369507778866","Sat Jun 15 07:00:24 +0000 2024","0","Progres pembangunan bandara di IKN Nusantara terus berjalan saat ini landasan pacu atau runway bandara sudah mulai diaspal. #IbuKotaNegaraNusantara #IKNNusantara #IndonesiaEmas2045 #IKNKotaModern #IKN #IndonesiaMaju #SmartDefenseSystem https://t.co/QJ1ldbVm5T","1801872369507778866","https://pbs.twimg.com/media/GQGJXtbbEAAMrTA.jpg","","in","","0","0","0","https://x.com/THumairah100895/status/1801872369507778866","1696726328559665153","THumairah100895"
